comments,Anomoly_indicator,agoitemid1_ags_authoritative_feature_layers_only,agoitemid2_ags_deprecated_feature_layer_items_only,agoitemid3_ags_deprecated_map_image_layer_items_only,agoitem_serviceurl1_ags_toberetired_arcserver,agoitem_serviceurl2_ags_toberetired_arcgis,name1_agoitem_ags,feat_class,agoitem_serviceurl3_ags_new_minimap,agoitemid4_hosted_authoritative_feature_layers_only,name4_agoitem_hosted_authoritative_feature_layer,agoitem_serviceurl4_hosted_authoritative_feature_layer,
,n/a,6b7ea88bb22943d4968c48bc73e4d217,n/a,364de134b71c4d65b7cdb052ef611fd0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/329,n/a,Recreation Trail Heads Subset - Information Purposes Only,WHSE_FOREST_TENURE.FTEN_REC_TRAIL_HEADS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/1,n/a,n/a,n/a,
,n/a,6caa13a687cf49e3b59bff8c31edf941,n/a,5e457064372e4778b7e03e526802b623,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/383,n/a,Forest Tenure Harvesting Authority Polygons,WHSE_FOREST_TENURE.FTEN_HARVEST_AUTH_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/10,n/a,n/a,n/a,
"feature layer, authoritative, mini-map service url correct (the missing details are in another row - looks like json had them that way for some reason - excel file ok)",Y,e0481a8733d34df6a0a333a6cf9a0d99,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/744,n/a,BCTS Cut Permit - Road Permit Regulation - Blocks,WHSE_FOREST_TENURE.BCTS_BLOCKS_CPRP_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/11,n/a,n/a,n/a,
,n/a,cb27312d96f6487b865ca90701bf417f,n/a,e77245f4f0924835b9852c0a6d58aee4,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/565,n/a,Recreation Sites Subset - Information Purposes Only,WHSE_FOREST_TENURE.FTEN_REC_SITE_POINTS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/12,n/a,n/a,n/a,
,n/a,f11a58a4396345e496d4ea930d4f312a,n/a,8d1a4dd5e1684029aaee551fa9af57df,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/743,n/a,BCTS Planned Roads,WHSE_FOREST_TENURE.BCTS_PLANNED_ROADS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/13,n/a,n/a,n/a,
,n/a,1590fdd473cc4f38ad44436d3809f11c,n/a,9ed953ce44b045b886308e324b743e09,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/388,n/a,Forest Road Segment Tenure,WHSE_FOREST_TENURE.FTEN_ROAD_SEGMENT_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/14,n/a,n/a,n/a,
,n/a,5ac3fc7a4c714a3eada645bc29600f2d,n/a,bb1379fe570f4fec882d56a70e13f732,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/427,n/a,Forest Tenure Timber Licence,WHSE_FOREST_TENURE.FTEN_TIMBER_LICENCE_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/15,n/a,n/a,n/a,
,n/a,abd25110cd764ce8a870e2ccd52661c1,n/a,722dab8d32a547418b7ee8f95efcb7a6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/704,n/a,Forest Tenure Map Notation Line,WHSE_FOREST_TENURE.FTEN_MAP_NOTATN_LINES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/16,n/a,n/a,n/a,
,n/a,439b18bcd65b4fb0bf943876960b172a,n/a,57f4306e51d14d85874a48f4bea5d4e1,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/220,n/a,Range Tenure,WHSE_FOREST_TENURE.FTEN_RANGE_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/17,n/a,n/a,n/a,
,n/a,8978d1e6f2dc4c43a22e982449c65273,n/a,7da9e12fb87347969b8a906896968d04,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/221,n/a,Forest Tenure Map Notation Point,WHSE_FOREST_TENURE.FTEN_MAP_NOTATN_POINTS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/18,n/a,n/a,n/a,
,n/a,e2037db7415a447e90983f5cfc07e51b,n/a,84c54100a3cc40299d81e160a0fa94e0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/480,n/a,Forest Tenure Special Access Road Polygon,WHSE_FOREST_TENURE.FTEN_SPEC_ACCESS_RD_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/19,n/a,n/a,n/a,
,n/a,ce1db91801114fffba1ae106124a955c,n/a,12a505a19d7b499593992c3b7af4dbb9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/237,n/a,Forest Tenure Timber Licence Elimination,WHSE_FOREST_TENURE.FTEN_TL_ELIMINATION_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/2,n/a,n/a,n/a,
,n/a,f425c6741d2c4b589f44cd9384ac10f7,n/a,764472d121414f52bfbacf6ee278d882,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/399,n/a,Forest Tenure Road Segment Lines,WHSE_FOREST_TENURE.FTEN_ROAD_SEGMENT_LINES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/20,n/a,n/a,n/a,
,n/a,5c624e8ec73c485ba82be1a97a994036,n/a,2cb63b1eedcd4ba5b7cb92968badff20,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/359,n/a,Forest Tenure Free Use Permit,WHSE_FOREST_TENURE.FTEN_FREE_USE_PERMIT_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/21,n/a,n/a,n/a,
,n/a,5155c5ef5bfe40e1aa5913d9c1fd4fee,n/a,817ece281107478d87479ba0ece9c790,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/138,n/a,Forest Tenure Special Access Road Line,WHSE_FOREST_TENURE.FTEN_SPEC_ACCESS_RD_LINES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/22,n/a,n/a,n/a,
,n/a,65525fefcbcc43d1ab0459f0b258f5fb,n/a,e03f719dfcf04c19adb34b959f3067fa,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/404,n/a,Recreation Trails Subset - Information Purposes Only,WHSE_FOREST_TENURE.FTEN_REC_TRAILS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/23,n/a,n/a,n/a,
,n/a,ee2a30bf08e74b50b704544f12862b84,n/a,4a3c8139d0b3431ebc2c726a99162a78,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/745,n/a,BCTS Operating Areas,WHSE_FOREST_TENURE.BCTS_OPERATING_AREAS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/24,n/a,n/a,n/a,
,n/a,146103383a284fe2a299f72476bdb24c,n/a,f5a37f68efaf4fd3b1de932479e189a1,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/333,n/a,Recreation Line,WHSE_FOREST_TENURE.FTEN_RECREATION_LINES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/3,n/a,n/a,n/a,
,n/a,f2de33ef86c54f458a61f59875361d76,n/a,75e1a6494c0c4e6291d5608bf3d1100e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/288,n/a,Forest Tenure Real Property Project,WHSE_FOREST_TENURE.FTEN_REAL_PROPERTY_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/4,n/a,n/a,n/a,
,n/a,174cf15901944fe69023cd69fe7bac6b,n/a,9e3b6819cd5147b984c4bc1a8921e659,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/351,n/a,Recreation Polygons,WHSE_FOREST_TENURE.FTEN_RECREATION_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/5,n/a,n/a,n/a,
,n/a,1c5c99b6d8ca46849880fad4a3772fad,n/a,d87ea6b9445e4b1fa5b2bbdf6d906630,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/615,n/a,Forest Tenure Special Use Permit Polygon,WHSE_FOREST_TENURE.FTEN_SPEC_USE_PERMIT_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/6,n/a,n/a,n/a,
,n/a,9531eda4829945f683393841b2b92c21,n/a,a0ac82546e544263b484d1f809d5db2e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/340,n/a,Forest Tenure Cutblock Polygons (FTA 4.0),WHSE_FOREST_TENURE.FTEN_CUT_BLOCK_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/7,n/a,n/a,n/a,
,n/a,90cc68fffb314175aaaa619cf6c2e547,n/a,984328bb461e4a57a42c93345896ce2e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/556,n/a,Forest Tenure Managed Licence,WHSE_FOREST_TENURE.FTEN_MANAGED_LICENCE_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/8,n/a,n/a,n/a,
,n/a,8f1ac6c8210649db9a1267c6054d04ba,n/a,472bd7afe6ac4e1296ab2d4d6d2adf78,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/63,n/a,Forest Tenure Communication Sites,WHSE_FOREST_TENURE.FTEN_COMM_SITE_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_tenure/MapServer/9,n/a,n/a,n/a,
"20210728 this is in ""ago_publish_inactive"" folder, AGO item not updated to use mini-map service url (does not exist anymore anyhow).  Manually updated item to deprecated, and unshared from Province of BC Group.",Y,c5de2c60737b4722910995ab5aa28ed9,n/a,bb4dec59ff354316981218b135117ae5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/93,n/a,Pest Infestation Points,WHSE_FOREST_VEGETATION.PEST_INFESTATION_POINT,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/0,n/a,n/a,n/a,
,n/a,d196638fbdae46f685eaeec4379de202,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/672,n/a,BEC Zones - Generalized (1:2M),WHSE_FOREST_VEGETATION.BEC_BIOGEOCLIMATIC_ZONE_2M_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/1,n/a,n/a,n/a,
,n/a,fa0b077431fb42f8bb88df4c3164e5ac,n/a,9afd69538354411a91601583a93749dc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/198,n/a,Range Units,WHSE_FOREST_VEGETATION.RANGE_UNIT_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/10,n/a,n/a,n/a,
,n/a,2c42cdd192ef410982bd5c6029a68e07,n/a,f9ab3dfebc534de4874ce93ddcba140f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/200,n/a,Growth and Yield  Samples - Active Status,WHSE_FOREST_VEGETATION.GRY_PSP_STATUS_ACTIVE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/11,n/a,n/a,n/a,
,n/a,889d343aa2004b868be1a0222391be3a,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/308,n/a,BEC Map - Labels,WHSE_FOREST_VEGETATION.BEC_BIOGEOCLIMATIC_LABEL_POINT,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/12,n/a,n/a,n/a,
,n/a,dfdd83fc27794077aee2279f3f889f54,n/a,c622c02033f54caf8bd2d9ee928096e9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/508,n/a,Natural Range Barriers - Topological,WHSE_FOREST_VEGETATION.RANGE_NATURAL_BARRIER_LINE_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/13,n/a,n/a,n/a,
,n/a,b8a392379d764b429662cc06d34a33c3,n/a,ba54584ef2204a66a43cece8374b7090,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/0,n/a,Visual Resource Management - Established Visual Quality Objectives View,WHSE_FOREST_VEGETATION.REC_VIMS_EVQO_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/14,n/a,n/a,n/a,Map Image Layer URL points to mini-maxl
,n/a,236b1d5a794149a7bc323bf8a5ffd75e,n/a,6c9ad1da6ee2494db2d68edde1b60400,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/648,n/a,Vegetative Lot,WHSE_FOREST_VEGETATION.SEED_VEG_LOT_POINT_MVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/15,n/a,n/a,n/a,
,n/a,7de53e15cc274f88956b2173c84cda45,n/a,ea2337ccde6a49a386eec6d1ce481fe9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/164,n/a,Range Developments - Infrastructure - Lines,WHSE_FOREST_VEGETATION.RANGE_IMP_FEATURE_LINE_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/16,n/a,n/a,n/a,
,n/a,6e1620c4d32d43c489a8544a7c032734,n/a,f4cd7a9dc57f4a988bc8cf1178a80ac2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/21,n/a,RESULTS Openings Slope Aspect and Elevation,WHSE_FOREST_VEGETATION.RSLT_OPEN_SLOPE_ASPCT_ELEV_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/17,n/a,n/a,n/a,
,n/a,a5a59dd41d354a1e9731f86f430aedec,n/a,3ac3759946774e8dbeb6681dbb23093c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/295,n/a,Invasive Alien Plant Biological Control Agent Monitoring Area,WHSE_FOREST_VEGETATION.IAPP_BIOLOGICAL_MONITOR_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/18,n/a,n/a,n/a,
,n/a,489b1817be2649adae9e63808e699948,n/a,6a0eb6072c2f4b82ac7456efb7769006,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/432,n/a,RESULTS - Standards Units,WHSE_FOREST_VEGETATION.RSLT_STANDARDS_UNIT_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/19,n/a,n/a,n/a,
,n/a,4482cd791ad54b9b906d26aa508d00cd,n/a,f424a3c06d27489e825073d188048860,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/327,n/a,Visual Landscape Inventory - Viewing Direction (Lines),WHSE_FOREST_VEGETATION.REC_VIEWING_DIRECTION_LIN,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/2,n/a,n/a,n/a,
,n/a,504a281864674a96b54e9b191613e6ea,n/a,b39d978f560a43b69f896b7bde7a0ef3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/516,n/a,RESULTS - Planting,WHSE_FOREST_VEGETATION.RSLT_PLANTING_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/20,n/a,n/a,n/a,
,n/a,368ec4631af84ad8bdd63d53eff28776,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/38,n/a,BEC Map,WHSE_FOREST_VEGETATION.BEC_BIOGEOCLIMATIC_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/21,n/a,n/a,n/a,
,n/a,f789f1177f2f480da3788bde3e2a4784,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/850,n/a,VRI - 2020 - Forest Vegetation Composite Dead Layer (D),WHSE_FOREST_VEGETATION.VEG_COMP_LYR_D_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/22,n/a,n/a,n/a,
,n/a,51ca91e3379d4b33bbc1a7a658cd1a6b,n/a,71f54a1c322c4096aba8d4d522c6f396,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/694,n/a,Invasive Plant Containment Area,WHSE_FOREST_VEGETATION.IAPP_CONTAINMENT_AREA_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/23,n/a,n/a,n/a,
,n/a,f550da0917934b339dfee978cd4c0954,n/a,c8a671cfc6074e81a2fda09ea97b2bc5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/588,n/a,Invasive Alien Plant Site,WHSE_FOREST_VEGETATION.IAPP_INVASIVE_PLANT_SITE_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/24,n/a,n/a,n/a,
"20210728 this is in ""ago_publish_inactive"" folder, AGO item not updated to use mini-map service url (does not exist anymore anyhow).  Manually updated item to deprecated, and unshared from Province of BC Group.",Y,75d61f237da546e0b37f5ae8dee601c0,n/a,d6cef29a943e4664bf0c498403a523f9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/68,n/a,Pest Infestation Polygons,WHSE_FOREST_VEGETATION.PEST_INFESTATION_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/25,n/a,n/a,n/a,
,n/a,99c7e9f547b040949a1312e003904543,n/a,e689ad3b8bce4ffca8a5079ad69e42a5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/442,n/a,RESULTS - Openings svw,WHSE_FOREST_VEGETATION.RSLT_OPENING_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/26,n/a,n/a,n/a,
,n/a,32e4e673fd004c6791adc0577803cf40,n/a,8922a6f04ece4a9294fa9ff4a0a9b852,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/25,n/a,RESULTS - Forest Cover Inventory,WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_INV_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/27,n/a,n/a,n/a,
,n/a,1430659a34d3492b9362a08d6bb4bd72,n/a,6d58cc78e96c4850a892e0c896182aad,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/571,n/a,Seed Planning Zones,WHSE_FOREST_VEGETATION.SEED_PLAN_ZONE_POLY_MVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/28,n/a,n/a,n/a,
,n/a,36723e586baa49679ede305e380d446c,n/a,d3d030cdf126449ebba462b32d2bb2a0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/131,n/a,Seedlot Collection Area,WHSE_FOREST_VEGETATION.SEED_SEEDLOT_COLLECTION_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/29,n/a,n/a,n/a,
,n/a,0afed21ff3174088a8bd32fdaceabb1d,n/a,ecce352fdefe47cd9fadf875e90db74f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/449,n/a,Visual Landscape Inventory - Screenings (Polygons),WHSE_FOREST_VEGETATION.REC_SCREENINGS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/3,n/a,n/a,n/a,
,n/a,3783901ed7ed4ffb974df755c52462b3,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/72,n/a,BEC Map - Generalized (1:250K),WHSE_FOREST_VEGETATION.BEC_BIOGEOCLIMATIC_250K_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/30,n/a,n/a,n/a,
,n/a,646e2b1251944537bc1685661c2971e7,n/a,54681081e34b4271ab365428312cc183,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/472,n/a,Seedlot,WHSE_FOREST_VEGETATION.SEED_SEEDLOT_POINT_MVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/31,n/a,n/a,n/a,
,n/a,80f9a88e75e843369994256af2a7ac3b,n/a,81a39643fd0e4478bcd0734ad99d22ff,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/389,n/a,RESULTS - Forest Cover Reserve,WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_RESERVE_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/32,n/a,n/a,n/a,
,n/a,7a2e99584ead493191ce780f57f50c1c,n/a,dc4e1618c0d34fc689f5b3aa663d04e6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/271,n/a,Invasive Alien Plant Mechanical Treatment Area,WHSE_FOREST_VEGETATION.IAPP_MECHANICAL_TREATMENT_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/33,n/a,n/a,n/a,
"new layer post June 3, 2021",Y,n/a,n/a,n/a,n/a,n/a,Natural Disturbance Type Map,WHSE_FOREST_VEGETATION.BEC_NATURAL_DISTURBANCE_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/34,n/a,n/a,n/a,
,n/a,1871f8457644494c8727bbfc7fd25087,n/a,27dde8dd947649ea836ccc6c289402b7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/440,n/a,Fire Burn Severity - Historical,WHSE_FOREST_VEGETATION.VEG_BURN_SEVERITY_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/35,n/a,n/a,n/a,
,n/a,99821353f28d4bbebba599e7d246c3e6,n/a,2200979f8e5a40c2a238cf7f6decbf44,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/560,n/a,RESULTS - Forest Cover Silviculture,WHSE_FOREST_VEGETATION.RSLT_FOREST_COVER_SILV_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/36,n/a,n/a,n/a,
,n/a,b0d6763e98d44b398197c41914d33873,n/a,e17019a6707543ec83b6405721bdeb59,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/298,n/a,Visual Landscape Inventory,WHSE_FOREST_VEGETATION.REC_VISUAL_LANDSCAPE_INVENTORY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/37,n/a,n/a,n/a,
,n/a,40c95555da85441594bc0167b2bb527d,n/a,800a857b7232483884b2fdb6eb43a6d3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/261,n/a,Invasive Alien Plant Biological Dispersal Area,WHSE_FOREST_VEGETATION.IAPP_BIOLOGICAL_DISPERSAL_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/38,n/a,n/a,n/a,
,n/a,7c1ad129f6c8422289f9fb57772aeb61,n/a,0844e4a77ce142808c4b40476858fa03,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/123,n/a,Stock Range,WHSE_FOREST_VEGETATION.RANGE_STOCK_RANGE_POLY_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/39,n/a,n/a,n/a,
,n/a,2e27a5d899fc4c33a32037d392c00767,n/a,e89340a1e90144d48bbce09a77327f25,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/543,n/a,Harvested Areas of BC (Consolidated Cutblocks),WHSE_FOREST_VEGETATION.VEG_CONSOLIDATED_CUT_BLOCKS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/4,n/a,n/a,n/a,
,n/a,5c0cf98af1a9494996e32476b7b21985,n/a,655e1d1408e940cea56e33090127ca3d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/654,n/a,Recreational Features Inventory,WHSE_FOREST_VEGETATION.REC_FEATURES_INVENTORY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/40,n/a,n/a,n/a,
,n/a,c32b0653cb3c4108b2db00d4bb201b36,n/a,551d8053e4a546a39a9ccc10a23b486f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/342,n/a,VRI - 2020 - Forest Vegetation Composite Rank 1 Layer (R1),WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/41,n/a,n/a,n/a,
,n/a,6b80bed28de240ccb429e53646058b57,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/540,n/a,BEC Map - Generalized (1:20K),WHSE_FOREST_VEGETATION.BEC_BIOGEOCLIMATIC_20K_SPG,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/42,n/a,n/a,n/a,
